[Main]
Experiment = "IvsV_300.0K"
Header length = 55    
Date = "20201116 15:19:43"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
1.143229436E+3	8.000000000E+0	2.381342767E-9	81.959132225E-12	3.359449178E+9	115.622808793E+6	-137.035896173E-3	1.017203944E+0	245.223282519E-3	179.346097390E-3	-57.545641094E+6	427.155619246E+6	102.976894360E+6	75.313012432E+6	299.999100000E+0
1.149565899E+3	8.100000381E+0	2.427432300E-9	39.539529820E-12	3.336859438E+9	54.352845710E+6	-406.267888547E-3	1.272890062E+0	227.870110839E-3	194.639010104E-3	-167.365280814E+6	524.377162623E+6	93.872900529E+6	80.183084861E+6	299.999100000E+0
1.155891762E+3	8.199999809E+0	2.372653167E-9	28.529869449E-12	3.456046558E+9	41.557088278E+6	-318.899590597E-3	1.257470793E+0	229.228253776E-3	190.547238592E-3	-134.406324142E+6	529.985086147E+6	96.612626319E+6	80.309773577E+6	299.999100000E+0
1.162224101E+3	8.300000191E+0	2.483503900E-9	30.925994743E-12	3.342052409E+9	41.617126198E+6	-278.217826662E-3	1.271418751E+0	233.612778100E-3	188.950257864E-3	-112.026329679E+6	511.945542371E+6	94.065798769E+6	76.082126492E+6	299.999100000E+0
1.168560160E+3	8.399999619E+0	2.418794400E-9	25.863920393E-12	3.472804310E+9	37.134340243E+6	-252.631274187E-3	1.292802300E+0	232.476994252E-3	189.465229629E-3	-104.445121167E+6	534.482095626E+6	96.112755285E+6	78.330440003E+6	299.999100000E+0
1.174894868E+3	8.500000000E+0	2.527919933E-9	40.547120359E-12	3.362448267E+9	53.932718677E+6	-232.069012499E-3	1.318065598E+0	233.449933190E-3	190.771524247E-3	-91.802358706E+6	521.403221790E+6	92.348626280E+6	75.465809550E+6	299.999100000E+0
1.181229177E+3	8.600000381E+0	2.592821333E-9	47.504825066E-12	3.316850363E+9	60.770248321E+6	-219.021520381E-3	1.345940787E+0	234.846824097E-3	187.854876277E-3	-84.472276421E+6	519.102789574E+6	90.575783637E+6	72.451917092E+6	299.999100000E+0
1.187560762E+3	8.699999809E+0	2.522195600E-9	42.122698621E-12	3.449375540E+9	57.607350632E+6	-205.135249151E-3	1.379458015E+0	234.945839845E-3	187.660250995E-3	-81.332014516E+6	546.927452679E+6	93.151316196E+6	74.403528019E+6	299.999100000E+0
1.193889938E+3	8.800000191E+0	2.563939200E-9	37.866937113E-12	3.432218748E+9	50.690598078E+6	-188.214483047E-3	1.411252220E+0	234.089004140E-3	187.434267740E-3	-73.408325379E+6	550.423434508E+6	91.300528554E+6	73.104022022E+6	299.999100000E+0
1.200228890E+3	8.899999619E+0	2.635021600E-9	47.093842361E-12	3.377581276E+9	60.365076393E+6	-170.377600364E-3	1.443110847E+0	234.857293156E-3	189.101906592E-3	-64.658900847E+6	547.665661261E+6	89.129171904E+6	71.764841166E+6	300.002700000E+0
1.206707578E+3	9.000000000E+0	2.600536633E-9	49.979600761E-12	3.460824156E+9	66.513429351E+6	-144.398887276E-3	1.484530786E+0	236.159732096E-3	191.151959662E-3	-55.526573025E+6	570.855556108E+6	90.811922843E+6	73.504813281E+6	300.002700000E+0
1.213036762E+3	9.100000381E+0	2.606363133E-9	53.051712344E-12	3.491455302E+9	71.067488635E+6	-136.637520807E-3	1.506125711E+0	232.185529814E-3	189.433100298E-3	-52.424590825E+6	577.864876695E+6	89.084106065E+6	72.681008212E+6	300.002700000E+0
1.219367735E+3	9.199999809E+0	2.610964633E-9	56.406043600E-12	3.523601849E+9	76.122225853E+6	-122.989017177E-3	1.537875906E+0	233.594836354E-3	187.139945490E-3	-47.104819271E+6	589.006793262E+6	89.466871122E+6	71.674638216E+6	300.002700000E+0
1.225877892E+3	9.300000191E+0	2.642742133E-9	33.347170234E-12	3.519072131E+9	44.405050321E+6	-91.016014627E-3	1.578774133E+0	236.640437913E-3	191.259750106E-3	-34.439990750E+6	597.399993270E+6	89.543521832E+6	72.371703502E+6	300.002700000E+0
1.232215942E+3	9.399999619E+0	2.695848267E-9	49.838328048E-12	3.486842985E+9	64.461500564E+6	68.851675725E-3	1.433840307E+0	246.091805178E-3	177.592881632E-3	25.539892796E+6	531.869810477E+6	91.285480797E+6	65.876438161E+6	300.002700000E+0
1.238544769E+3	9.500000000E+0	2.690091867E-9	71.019327921E-12	3.531477909E+9	93.232201756E+6	-202.869501649E-3	1.697284484E+0	228.684729481E-3	194.903244787E-3	-75.413596154E+6	630.939227528E+6	85.010007396E+6	72.452263509E+6	300.002700000E+0
1.244883739E+3	9.600000381E+0	2.832389967E-9	26.782864995E-12	3.389363927E+9	32.049568582E+6	-120.688271432E-3	1.682228759E+0	231.073361984E-3	192.394926044E-3	-42.610047646E+6	593.925546552E+6	81.582467352E+6	67.926707942E+6	300.002700000E+0
1.251215816E+3	9.699999809E+0	2.730963933E-9	61.761801473E-12	3.551859360E+9	80.326667809E+6	-74.494560597E-3	1.692477466E+0	231.662340930E-3	191.067458055E-3	-27.277753356E+6	619.736293722E+6	84.828048478E+6	69.963376566E+6	300.002700000E+0
1.257553003E+3	9.800000191E+0	2.763233867E-9	75.986040460E-12	3.546569224E+9	97.526943273E+6	-47.323904920E-3	1.715165955E+0	232.018604523E-3	190.646713902E-3	-17.126275662E+6	620.709660526E+6	83.966329207E+6	68.994056638E+6	300.002700000E+0
1.263886366E+3	9.899999619E+0	2.672046933E-9	25.982166974E-12	3.705024599E+9	36.026525800E+6	-26.517520039E-3	1.741066018E+0	234.680658130E-3	189.456639705E-3	-9.924047257E+6	651.585118615E+6	87.828044935E+6	70.903185622E+6	300.000400000E+0
1.270440992E+3	10.000000000E+0	2.828625900E-9	40.799395996E-12	3.535285454E+9	50.992077534E+6	18.550930865E-3	1.789635923E+0	232.822267795E-3	191.095890924E-3	6.558283605E+6	632.687384830E+6	82.309317678E+6	67.557852357E+6	300.000400000E+0
